GEOID,MHI_2013,MHI_2023,Rent_2013,Rent_2023,Value_2013,Value_2023,Income_Change_%,Rent_Change_%,Value_Change_%,OwnerPct_2013,RenterPct_2013,OwnerPct_2023,RenterPct_2023,OwnerChangePct,RenterChangePct,Pct_White_2013,Pct_Black_2013,Pct_Hispanic_2013,Pct_White_2023,Pct_Black_2023,Pct_Hispanic_2023,White_Change_Pct,Black_Change_Pct,Hispanic_Change_Pct
24031700811,83389.0,90217.0,1846.0,2327.0,267700.0,371700.0,8.188130328940268,26.05633802816901,38.84945834889802,67.9375,32.0625,72.41610738255034,27.583892617449663,4.4786073825503365,-4.4786073825503365,49.465558194774346,21.318289786223275,36.67854315122724,25.266297400937365,30.315296122709846,37.409458883681296,-24.19926079383698,8.99700633648657,0.7309157324540578
24031700812,76471.0,90919.0,1415.0,2160.0,268500.0,346700.0,18.89343672764839,52.65017667844523,29.124767225325886,74.4186046511628,25.58139534883721,77.84431137724552,22.15568862275449,3.4257067260827228,-3.4257067260827228,65.61521791476042,10.98001444738743,28.557669154827835,43.52580927384077,20.10061242344707,25.04374453193351,-22.08940864091965,9.12059797605964,-3.5139246228943257
24031700813,76018.0,102468.0,1234.0,1626.0,243400.0,367600.0,34.794390802178434,31.766612641815232,51.02711585866886,72.67297162767547,27.32702837232454,76.91556857003417,23.08443142996584,4.242596942358702,-4.242596942358702,52.881302849984344,21.813341684935796,30.159724397118698,38.24806494242024,17.1040211440438,31.9614876345101,-14.633237907564101,-4.709320540891998,1.8017632373914019
24031700815,90962.0,106404.0,1796.0,2296.0,268200.0,366500.0,16.976319781886943,27.839643652561247,36.6517524235645,83.73540856031128,16.264591439688715,79.73291437549096,20.26708562450904,-4.002494184820321,4.002494184820321,51.58827874907658,20.49987687761635,32.63974390544201,26.54747225647349,30.22194821208385,35.94327990135635,-25.04080649260309,9.722071334467497,3.3035359959143378
24031700816,72681.0,,1407.0,,286400.0,,,,,,,,,,,,,,,,,,,
24031700817,84583.0,,1733.0,,373300.0,,,,,,,,,,,,,,,,,,,
24031700818,65422.0,79668.0,1404.0,1776.0,244600.0,370400.0,21.775549509339363,26.495726495726498,51.43090760425184,24.685343077547707,75.3146569224523,22.22222222222222,77.77777777777779,-2.463120855325485,2.463120855325485,38.66586175671597,34.89284636281316,28.086326592212497,20.26064555235642,28.17093499015002,40.11213820275799,-18.40521620435955,-6.72191137266314,12.025811610545492
24031700819,75343.0,102798.0,1672.0,2099.0,258800.0,360100.0,36.44001433444381,25.53827751196172,39.14219474497681,88.08152414709792,11.918475852902082,68.92797319932998,31.072026800670017,-19.15355094776794,19.153550947767933,58.283089290841225,22.064312374389893,23.786965259833476,34.96845425867508,16.94006309148265,26.072555205047323,-23.314635032166144,-5.124249282907243,2.2855899452138466
24031700820,62558.0,86746.0,1521.0,2105.0,415100.0,550500.0,38.664918955209565,38.39579224194608,32.618646109371234,25.35804549283909,74.64195450716092,40.1010101010101,59.898989898989896,14.742964608171008,-14.742964608171022,48.75,32.939189189189186,27.432432432432428,16.421167484997273,19.93998908892526,46.672122204037095,-32.32883251500273,-12.999200100263927,19.239689771604667
24031700822,65476.0,79183.0,1356.0,1691.0,135500.0,167200.0,20.9343881727656,24.70501474926253,23.39483394833948,54.69448584202683,45.30551415797318,54.179566563467496,45.82043343653251,-0.5149192785593328,0.5149192785593328,41.22609673790777,11.07986501687289,37.68278965129358,42.33817701453104,30.713342140026423,16.050198150594454,1.1120802766232742,19.633477123153533,-21.632591500699128
24031700823,109417.0,160789.0,2000.0,2732.0,379100.0,536900.0,46.95065666212746,36.6,41.62490108150884,88.996138996139,11.003861003861005,89.94229183841715,10.057708161582852,0.9461528422781528,-0.9461528422781528,63.71868397223061,4.769091457893148,15.937217023845458,48.78199198273204,19.02559358618563,12.51927227875424,-14.93669198949857,14.256502128292482,-3.4179447450912175
24031700824,132930.0,220385.0,1495.0,2163.0,617600.0,748000.0,65.79026555329874,44.68227424749164,21.1139896373057,90.47131147540983,9.528688524590164,93.96471680594244,6.035283194057568,3.493405330532596,-3.493405330532596,75.50681289464939,11.432369557992688,7.976071784646062,63.548136645962735,4.192546583850932,4.309006211180124,-11.95867624868665,-7.239822974141756,-3.667065573465938
24031700826,122981.0,165700.0,1823.0,2369.0,542800.0,767300.0,34.73626007269416,29.95063082830499,41.35961680176861,64.12386706948641,35.87613293051359,71.32784958871915,28.67215041128085,7.2039825192327385,-7.203982519232746,77.48645341723474,6.275126726096836,7.32389442405174,71.026814911707,2.7795945062132112,7.586657946370176,-6.459638505527735,-3.495532219883625,0.26276352231843614
24031700828,154896.0,212065.0,1685.0,2133.0,599600.0,848200.0,36.90798987707881,26.58753709198813,41.46097398265511,91.92708333333334,8.072916666666668,86.81818181818181,13.18181818181818,-5.10890151515153,5.108901515151512,74.08333333333333,1.375,6.208333333333333,57.35080058224163,4.9975739932071805,4.9975739932071805,-16.732532751091696,3.6225739932071805,-1.2107593401261525
24031700829,128594.0,150052.0,2000.0,2713.0,428800.0,480400.0,16.686626125635723,35.65,12.03358208955224,89.85868661679135,10.141313383208644,82.44147157190636,17.558528428093645,-7.417215044884983,7.417215044885001,65.18004625041294,4.129501156260323,13.974231912784935,50.92789777912991,5.476118040766656,13.781563735929419,-14.252148471283036,1.346616884506333,-0.1926681768555163
24031700830,64621.0,88163.0,1738.0,2195.0,373600.0,470900.0,36.43088160195602,26.294591484464902,26.043897216274093,21.428571428571427,78.57142857142857,10.283018867924527,89.71698113207547,-11.145552560646898,11.145552560646903,34.5943979628956,30.774827209894507,33.17570025463805,29.813432835820898,25.82089552238806,16.19402985074627,-4.780965127074701,-4.953931687506447,-16.981670403891783
24031700832,70405.0,86696.0,1206.0,1778.0,260700.0,337400.0,23.13898160642,47.42951907131012,29.42079018028385,83.24084350721421,16.75915649278579,76.22950819672131,23.770491803278688,-7.011335310492896,7.011335310492896,35.13968360821272,22.48401211713228,37.09188825311343,26.815265113137453,19.250253292806484,53.29280648429585,-8.324418495075268,-3.233758824325797,16.20091823118242
24031700833,81056.0,108221.0,1218.0,1799.0,331700.0,394500.0,33.51386695617845,47.70114942528736,18.932770575821525,70.65693430656934,29.34306569343066,78.54435178165276,21.455648218347235,7.887417475083424,-7.887417475083424,41.89402480270575,18.376550169109358,25.11837655016911,34.852546916890084,12.844260297343407,27.882037533512065,-7.041477885815667,-5.5322898717659506,2.7636609833429553
24031700834,90788.0,107639.0,1668.0,2045.0,235400.0,304300.0,18.56082301625765,22.60191846522782,29.269328802039084,67.98170383076044,32.01829616923956,78.11059907834101,21.889400921658986,10.128895247580571,-10.128895247580576,45.05913008618962,26.85908999799559,24.57406293846462,21.785853849159828,33.528722157092616,38.74560375146542,-23.27327623702979,6.669632159097027,14.171540813000796
24031700835,140550.0,162600.0,2000.0,2282.0,493700.0,608900.0,15.68836712913554,14.099999999999998,23.3340085071906,88.3638928067701,11.6361071932299,93.61370716510903,6.386292834890965,5.249814358338938,-5.249814358338935,47.9706390328152,17.07685664939551,11.636442141623489,24.739638682252924,29.160467587672688,8.480340063761956,-23.231000350562276,12.083610938277179,-3.156102077861533
24031700836,,89196.0,,1968.0,,402900.0,,,,,,,,,,,,,,,,,,
24031700837,,101408.0,,2143.0,,383500.0,,,,,,,,,,,,,,,,,,
24031700838,,107250.0,,2244.0,,415100.0,,,,,,,,,,,,,,,,,,
24031700839,,99602.0,,2305.0,,608100.0,,,,,,,,,,,,,,,,,,
24031700901,78917.0,82617.0,1596.0,2177.0,316500.0,485400.0,4.688470164856748,36.40350877192983,53.3649289099526,19.98669770535417,80.01330229464583,35.19630484988453,64.80369515011547,15.209607144530352,-15.209607144530352,52.31573705179283,13.99402390438247,9.536852589641434,47.90815333722514,12.609457092819614,10.11870013621327,-4.407583714567693,-1.3845668115628555,0.5818475465718365
24031700902,88068.0,116982.0,1608.0,1804.0,326000.0,455100.0,32.831448426216106,12.18905472636816,39.60122699386503,76.54145995747696,23.458540042523037,65.60457516339869,34.39542483660131,-10.936884794078267,10.936884794078274,55.12321660181583,21.27107652399481,29.80544747081712,43.264067242586975,17.30095727293953,27.73756712584637,-11.859149359228851,-3.97011925105528,-2.067880344970753
24031700903,82222.0,103365.0,1501.0,2116.0,338700.0,485600.0,25.71452895818637,40.97268487674883,43.371715382344256,36.74121405750799,63.25878594249201,43.48441926345609,56.51558073654391,6.743205205948101,-6.743205205948101,42.48569942797712,23.816952678107125,22.152886115444616,29.02147971360382,13.269689737470166,50.64439140811455,-13.464219714373296,-10.547262940636958,28.491505292669935
24031700904,68571.0,91136.0,1387.0,2027.0,267900.0,622900.0,32.90749733852503,46.14275414563807,132.51213139231058,7.095709570957095,92.9042904290429,10.646108663729809,89.35389133627018,3.5503990927727136,-3.5503990927727216,36.59156976744186,7.449127906976743,21.838662790697676,24.526892430278885,16.25996015936255,15.687250996015937,-12.064677337162976,8.810832252385806,-6.151411794681739
24031700905,86630.0,103924.0,1704.0,2144.0,609700.0,843900.0,19.96306129516334,25.821596244131456,38.41233393472199,26.86366689053056,73.13633310946945,13.892145369284878,86.10785463071512,-12.97152152124568,12.971521521245675,55.55280118988597,4.561229548834903,4.28854734754586,56.27437485661849,5.345262674925442,8.969947235604495,0.7215736667325245,0.7840331260905389,4.681399888058635
24031701001,101346.0,149402.0,1481.0,1751.0,521800.0,733700.0,47.41775699090245,18.23092505064146,40.60942889996167,80.47229791099001,19.527702089009992,74.12488174077578,25.875118259224216,-6.347416170214231,6.347416170214224,66.62020905923345,9.529616724738677,11.602787456445993,55.98681801537898,11.607469791285244,13.127059685097034,-10.633391043854466,2.0778530665465667,1.524272228651041
24031701002,203125.0,226528.0,2000.0,3039.0,688800.0,929500.0,11.521476923076923,51.95,34.944831591173056,68.3249370277078,31.67506297229219,92.2782874617737,7.721712538226299,23.953350434065896,-23.95335043406589,77.05096756609431,1.5263014445352958,6.241482692831834,67.66421506467157,8.673598782652803,8.952574182094851,-9.386752501422748,7.147297338117507,2.7110914892630174
24031701004,108603.0,148301.0,1794.0,2899.0,537200.0,683500.0,36.55331804830438,61.59420289855072,27.23380491437081,74.19918462434478,25.80081537565521,71.6012084592145,28.3987915407855,-2.5979761651302766,2.5979761651302877,70.21810461300907,8.087241845203629,7.257286238177958,60.91978160436792,9.050818983620328,21.52456950860983,-9.298323008641155,0.9635771384166993,14.267283270431872
24031701005,121250.0,164028.0,2000.0,3054.0,639400.0,731700.0,35.28082474226804,52.7,14.435408195182983,80.41704442429737,19.58295557570263,74.54819277108435,25.451807228915666,-5.868851653213028,5.868851653213032,74.27171249659679,6.343588347399945,12.65995099373809,58.915876777251185,5.420616113744075,9.034360189573459,-15.355835719345606,-0.9229722336558694,-3.6255908041646308
24031701006,138167.0,195417.0,2000.0,2554.0,606600.0,842800.0,41.435364450266704,27.700000000000003,38.938344873062974,89.24191750278708,10.758082497212932,89.74358974358975,10.256410256410255,0.5016722408026766,-0.5016722408026766,70.94570298453795,2.9306005034160374,8.971592952175476,64.51201747997086,3.9694100509832486,4.0240349599417335,-6.43368550456708,1.0388095475672112,-4.947557992233742
24031701007,99539.0,122531.0,1879.0,2457.0,597700.0,741700.0,23.09848401129205,30.76104310803619,24.09235402375774,36.36363636363637,63.63636363636363,56.49717514124294,43.50282485875706,20.13353877760657,-20.13353877760657,57.409753008233054,15.547815072830906,2.501583280557315,32.53377446925834,22.77364212848084,5.789909015715467,-24.875978538974714,7.225827055649935,3.288325735158152
24031701101,103869.0,149651.0,1961.0,2573.0,343800.0,548700.0,44.07667350219989,31.20856705762366,59.59860383944153,83.24937027707809,16.750629722921914,90.76923076923076,9.230769230769232,7.519860492152688,-7.519860492152683,67.19306049822063,6.561387900355872,27.068505338078293,48.0453972257251,4.854981084489282,38.81883144178226,-19.147663272495535,-1.7064068158665906,11.750326103703966
24031701102,79719.0,126402.0,1942.0,2329.0,318100.0,494300.0,58.55944003311632,19.92790937178167,55.39138635649167,71.49829184968277,28.501708150317228,69.26648096564531,30.73351903435469,-2.2318108840374578,2.2318108840374613,67.10676446617767,7.302363488182559,30.56234718826406,32.501318333626294,12.831780629284584,35.71805238178942,-34.60544613255137,5.529417141102025,5.15570519352536
24031701201,91693.0,135443.0,1545.0,2395.0,337300.0,459800.0,47.71356592106268,55.016181229773466,36.31781796620219,51.49651496514965,48.50348503485035,66.29885057471265,33.701149425287355,14.802335609562997,-14.802335609562997,71.44153957879448,6.154684095860566,24.600580973129993,54.93372606774669,7.820324005891016,34.963181148748156,-16.507813511047786,1.6656399100304498,10.362600175618162
24031701202,142813.0,243125.0,2000.0,3076.0,618600.0,841100.0,70.24010419219539,53.8,35.96831555124474,93.25276938569988,6.747230614300101,88.87814313346229,11.121856866537716,-4.374626252237604,4.374626252237617,91.38755980861244,3.2756716967243285,13.433934486566065,74.93393733484334,0.9815024537561344,9.739524348810873,-16.4536224737691,-2.294169242968194,-3.6944101377551917
24031701205,174792.0,219118.0,2000.0,3248.0,796400.0,996100.0,25.359284177765574,62.4,25.075339025615268,78.71452420701168,21.285475792988315,80.05148005148006,19.948519948519948,1.3369558444683776,-1.336955844468367,83.68826461259629,2.1295876755777075,4.515934148920103,71.84986595174263,9.002398758289827,6.533088754056723,-11.838398660853656,6.872811082712119,2.0171546051366205
24031701206,141151.0,246090.0,2000.0,3500.0,657600.0,815200.0,74.34520478069585,75.0,23.96593673965937,87.05140640155189,12.948593598448108,85.23613021549747,14.763869784502525,-1.8152761860544189,1.8152761860544155,74.51656423324839,3.2678758806775594,13.221406086044071,67.9123908714964,0.5054372798284577,16.31183948537295,-6.6041733617519895,-2.7624386008491015,3.0904333993288784
24031701210,185556.0,243261.0,2000.0,,768200.0,955000.0,31.09842850675807,,24.31658422285863,93.73015873015872,6.26984126984127,94.0406976744186,5.959302325581396,0.3105389442598749,-0.310538944259874,82.44786494538232,0.893743793445879,5.958291956305859,71.31640931693273,1.7011253598534413,5.73148390473698,-11.131455628449586,0.8073815664075623,-0.22680805156887907
24031701211,114255.0,116864.0,1827.0,2247.0,568100.0,675300.0,2.2834886875847884,22.988505747126435,18.869917268086606,50.7890365448505,49.2109634551495,58.16282107096213,41.83717892903788,7.373784526111628,-7.373784526111628,56.63659793814433,13.208762886597938,9.068943298969073,43.68032927456697,11.936203052649631,19.276281941347968,-12.956268663577355,-1.272559833948307,10.207338642378895
24031701212,152656.0,196607.0,2000.0,3199.0,492700.0,671100.0,28.790876218425744,59.95,36.20864623503146,88.04469273743017,11.955307262569832,94.48275862068964,5.517241379310345,6.438065883259483,-6.438065883259487,66.11111111111111,14.814814814814813,7.703703703703704,64.40306681270536,7.703541438481197,14.9324571011318,-1.7080442984057527,-7.1112733763336164,7.228753397428095
24031701213,121938.0,,1988.0,,493500.0,,,,,,,,,,,,,,,,,,,
24031701214,90223.0,101115.0,1711.0,2053.0,251500.0,,12.072309721467915,19.988310929281123,,40.87085601187531,59.12914398812469,38.39009287925697,61.60990712074303,-2.4807631326183426,2.4807631326183426,75.65505804311773,5.008291873963516,11.840796019900496,53.86105059307673,11.353183248608085,17.47760832728153,-21.794007450041,6.344891374644569,5.6368123073810334
24031701215,84536.0,111277.0,1619.0,1884.0,281000.0,298900.0,31.6326772026119,16.368128474366895,6.370106761565836,47.04236610711431,52.95763389288569,50.68979109184075,49.31020890815924,3.6474249847264417,-3.647424984726449,76.8892997457823,7.996302287959326,10.0531546105847,69.32807963500622,5.8274574865201165,9.850684363334716,-7.561220110776077,-2.168844801439209,-0.20247024724998397
24031701216,86667.0,114757.0,1946.0,2281.0,425200.0,512100.0,32.41141380225461,17.21479958890031,20.43744120413923,25.83949914627205,74.16050085372795,43.711419753086425,56.288580246913575,17.87192060681437,-17.871920606814378,58.970976253298154,9.34476693051891,7.102022867194371,45.628847845206685,14.001759014951626,10.571679859278804,-13.342128408091469,4.656992084432716,3.469656992084433
24031701218,74565.0,85104.0,1708.0,1850.0,403100.0,413100.0,14.133977066988535,8.313817330210773,2.4807740014884643,19.82167352537723,80.17832647462278,15.211062590975256,84.78893740902474,-4.610610934401974,4.6106109344019615,63.807160581354125,9.819213045019497,18.36228287841191,51.573938506588576,16.068814055636896,10.980966325036604,-12.23322207476555,6.249601010617399,-7.3813165533753065
24031701219,59375.0,74559.0,1533.0,1894.0,,,25.573052631578943,23.54859752120026,,0.3154574132492113,99.6845425867508,1.4615384615384617,98.53846153846156,1.14608104828925,-1.146081048289247,36.95143358689292,12.40491515506144,30.339379754242245,23.267655523577595,21.585122869160948,43.236661500996235,-13.683778063315323,9.180207714099508,12.89728174675399
24031701220,180529.0,245505.0,1245.0,3337.0,857400.0,1042800.0,35.99200128511208,168.0321285140562,21.623512946116165,93.97697077059344,6.023029229406554,96.15069615069616,3.8493038493038494,2.1737253801026952,-2.173725380102705,56.50522317188984,8.11965811965812,5.887939221272555,42.42424242424242,7.890222984562607,1.5151515151515151,-14.080980747647416,-0.22943513509551217,-4.37278770612104
24031701221,124213.0,182458.0,1833.0,2304.0,1000000.0,1056600.0,46.89122716623864,25.69558101472996,5.66,52.88235294117647,47.11764705882353,49.24242424242424,50.75757575757576,-3.639928698752229,3.639928698752229,55.98064070062227,7.766766536068219,2.4429592071905972,44.123711340206185,6.666666666666667,9.301260022909508,-11.856929360416082,-1.1000998694015518,6.858300815718911
24031701222,,155167.0,,2476.0,,753600.0,,,,,,,,,,,,,,,,,,
24031701223,,126736.0,,2535.0,,439600.0,,,,,,,,,,,,,,,,,,
24031701303,133182.0,194038.0,2000.0,3417.0,607300.0,731400.0,45.69386253397607,70.85000000000001,20.434711015972336,96.83357879234168,3.166421207658321,91.1042944785276,8.895705521472392,-5.729284313814077,5.729284313814071,76.8805891635981,11.283534981588637,3.4718569174118885,75.5096262740657,2.746319365798415,4.8414496036240084,-1.3709628895324073,-8.537215615790222,1.36959268621212
24031701304,122708.0,195667.0,2000.0,2617.0,444500.0,631200.0,59.4574110897415,30.85,42.00224971878515,95.42910447761194,4.57089552238806,91.83366733466931,8.16633266533066,-3.595437142942614,3.5954371429426004,71.45059085459839,12.313752354855284,9.676314437403665,72.06180739815827,8.256594349929765,8.053691275167784,0.6112165435598769,-4.057158004925519,-1.6226231622358807
24031701306,149375.0,210288.0,,2685.0,588600.0,730900.0,40.77857740585774,,24.17601087325858,95.80193756727664,4.198062432723358,99.10714285714286,0.8928571428571428,3.3052052898662225,-3.305205289866215,89.257555847569,2.036793692509855,3.449408672798949,75.30956848030019,1.951219512195122,7.317073170731707,-13.947987367268809,-0.08557418031473318,3.8676644979327577
24031701307,142266.0,184348.0,1742.0,2260.0,569100.0,796900.0,29.57980121743776,29.73593570608496,40.02811456685996,93.3377308707124,6.662269129287599,95.8649789029536,4.135021097046414,2.527248032241204,-2.527248032241185,52.377300613496935,12.602249488752557,9.2280163599182,51.20869372366378,19.627411842980706,8.227988467509425,-1.168606889833157,7.025162354228149,-1.0000278924087755
24031701308,148885.0,165473.0,246.0,451.0,785000.0,770800.0,11.141485038788328,83.33333333333334,-1.808917197452229,92.4851680949242,7.514831905075807,91.70081967213116,8.299180327868852,-0.7843484227930446,0.7843484227930446,68.44988720592976,10.344827586206897,3.029326458266194,43.98447606727037,23.523070288917637,12.074169900819319,-24.465411138659384,13.17824270271074,9.044843442553125
24031701312,135725.0,164485.0,1079.0,2323.0,523500.0,584900.0,21.189906060047893,115.29193697868396,11.728748806112703,88.40141200201714,11.598587997982854,86.38113570741098,13.618864292589029,-2.0202762946061625,2.020276294606173,75.4983922829582,8.954983922829582,4.485530546623794,56.65513611069334,16.453602045420364,15.716649120168446,-18.843256172264866,7.498618122590782,11.231118573544652
24031701313,111853.0,172167.0,1830.0,2306.0,464700.0,625800.0,53.92255907306912,26.01092896174864,34.667527437056165,88.38028169014085,11.619718309859154,86.28708901363272,13.712910986367282,-2.0931926765081244,2.093192676508128,58.265582655826556,20.758807588075882,12.493224932249323,51.34480903711673,10.462614308768154,17.99354491662184,-6.920773618709823,-10.296193279307728,5.500319984372517
24031701314,104457.0,165163.0,1419.0,2631.0,392200.0,546800.0,58.115779698823445,85.41226215644821,39.41866394696583,84.20019627085378,15.799803729146223,90.85365853658536,9.146341463414634,6.653462265731591,-6.653462265731589,59.3167701863354,16.977225672877847,12.353347135955833,50.77989601386482,13.65684575389948,18.09358752166378,-8.536874172470576,-3.3203799189783663,5.740240385707946
24031701315,114417.0,155948.0,1487.0,2560.0,438600.0,485800.0,36.29792775549088,72.15870880968393,10.761513907888736,73.55473554735548,26.44526445264453,75.6210283073368,24.3789716926632,2.066292759981323,-2.06629275998133,70.15618404390038,16.019417475728158,12.114816378218658,47.66863905325444,15.076923076923077,12.804733727810651,-22.487544990645944,-0.9424943988050813,0.6899173495919939
24031701316,118158.0,177266.0,1459.0,2079.0,651200.0,782800.0,50.02454340797915,42.494859492803286,20.208845208845208,91.6319926028664,8.36800739713361,81.36986301369863,18.63013698630137,-10.262129589167756,10.26212958916776,70.86026852312283,17.08934195259407,5.967180507210343,64.38564476885644,14.324817518248176,7.953163017031629,-6.474623754266389,-2.7645244343458923,1.9859825098212864
24031701317,161944.0,204141.0,1500.0,2140.0,714300.0,862700.0,26.05653806254013,42.66666666666667,20.77558448831024,96.11510791366906,3.884892086330935,92.67605633802816,7.323943661971831,-3.439051575640903,3.439051575640896,72.33089794956399,10.629271741692198,3.605939193966533,67.72582841579664,12.755333635950977,8.919655015887425,-4.605069533767349,2.126061894258779,5.313715821920892
24031701407,123500.0,175121.0,2000.0,2804.0,499000.0,674600.0,41.79838056680162,40.2,35.190380761523045,93.09051955008034,6.9094804499196565,92.62472885032538,7.37527114967462,-0.4657906997549617,0.4657906997549634,50.0,29.2601683029453,7.696353436185133,38.68037703513282,26.975149957155097,13.213367609254497,-11.319622964867179,-2.2850183457902027,5.517014173069365
24031701408,125938.0,126050.0,1719.0,2585.0,529300.0,701200.0,0.0889326493989105,50.37812681791739,32.4768562252031,94.07093700370568,5.929062996294335,85.50512445095168,14.494875549048317,-8.565812552753982,8.565812552753982,57.29610782560858,17.21908953376427,10.988859854215375,47.91095890410959,21.866438356164384,22.67123287671233,-9.385148921498988,4.647348822400115,11.682373022496956
24031701409,137083.0,204685.0,2000.0,2330.0,506600.0,645700.0,49.31464878941954,16.5,27.45756020529017,96.64153529814942,3.358464701850582,96.39705882352942,3.602941176470588,-0.2444764746200007,0.2444764746200056,50.54945054945055,19.500107735401855,9.179056237879767,40.176137555042985,22.58335080729713,14.426504508282658,-10.373312994407563,3.083243071895275,5.2474482704028915
24031701410,89672.0,,1716.0,,290000.0,,,,,,,,,,,,,,,,,,,
24031701414,80964.0,125263.0,1616.0,1923.0,389400.0,561000.0,54.71444098611728,18.997524752475247,44.06779661016949,73.58096828046745,26.419031719532555,65.9592176446109,34.0407823553891,-7.621750635856543,7.621750635856543,25.958286358511838,48.74577226606539,8.18771138669673,16.95616211745244,53.68072787427626,10.987041632202923,-9.002124241059398,4.9349556082108705,2.7993302455061926
24031701415,107668.0,111795.0,1224.0,1372.0,419000.0,577500.0,3.8330794665081545,12.091503267973856,37.828162291169456,85.65861262665628,14.341387373343723,91.60896130346232,8.391038696537677,5.950348676806044,-5.950348676806048,32.0,33.78616352201258,14.616352201257863,21.441270593812966,37.6081545573071,21.121251629726206,-10.558729406187034,3.8219910352945234,6.5048994284683435
24031701417,63394.0,78427.0,1652.0,1872.0,238500.0,333200.0,23.71360065621352,13.317191283292978,39.70649895178197,26.79025808796801,73.20974191203199,31.74787316318639,68.2521268368136,4.957615075218381,-4.957615075218385,30.717529518619436,54.096276112624885,10.045413260672117,8.596675153512056,66.01767260745845,10.663471618990565,-22.12085436510738,11.921396494833566,0.6180583583184482
24031701418,103750.0,115167.0,1830.0,2752.0,334300.0,412400.0,11.00433734939759,50.38251366120219,23.36224947651809,84.18277680140598,15.817223198594023,88.40453356582388,11.595466434176112,4.221756764417904,-4.221756764417913,31.8820611738771,40.81014053458253,12.317442821713971,22.60061919504644,53.25077399380805,11.032929918378835,-9.28144197883066,12.440633459225523,-1.284512903335136
24031701420,68367.0,,2000.0,,309700.0,,,,,,,,,,,,,,,,,,,
24031701421,75525.0,,1438.0,,203400.0,,,,,,,,,,,,,,,,,,,
24031701422,42097.0,56631.0,1399.0,1768.0,,,34.52502553626149,26.375982844889208,,0.0,100.0,0.0,100.0,0.0,0.0,6.920858699134892,81.15988465235502,6.087792374239026,5.522914218566393,77.94751273012143,9.479044261652959,-1.3979444805684995,-3.2123719222335865,3.391251887413933
