GEOID,MHI_2013,MHI_2023,Rent_2013,Rent_2023,Value_2013,Value_2023,Income_Change_%,Rent_Change_%,Value_Change_%,OwnerPct_2013,RenterPct_2013,OwnerPct_2023,RenterPct_2023,OwnerChangePct,RenterChangePct
24031701317,161944.0,204141.0,1500.0,2140.0,714300.0,862700.0,26.05653806254013,42.66666666666667,20.775584488310237,96.11510791366906,3.884892086330935,92.67605633802816,7.323943661971831,-3.439051575640903,3.439051575640896
24031701407,123500.0,175121.0,2000.0,2804.0,499000.0,674600.0,41.79838056680162,40.2,35.190380761523045,93.09051955008034,6.9094804499196565,92.62472885032538,7.37527114967462,-0.4657906997549617,0.46579069975496346
24031701408,125938.0,126050.0,1719.0,2585.0,529300.0,701200.0,0.0889326493989105,50.37812681791739,32.4768562252031,94.07093700370567,5.929062996294335,85.50512445095168,14.494875549048317,-8.565812552753982,8.565812552753982
24031701409,137083.0,204685.0,2000.0,2330.0,506600.0,645700.0,49.31464878941954,16.5,27.45756020529017,96.64153529814942,3.358464701850582,96.39705882352942,3.602941176470588,-0.24447647462000077,0.24447647462000566
24031701410,89672.0,,1716.0,,290000.0,,,,,,,,,,
24031701414,80964.0,125263.0,1616.0,1923.0,389400.0,561000.0,54.71444098611728,18.997524752475247,44.06779661016949,73.58096828046745,26.419031719532555,65.9592176446109,34.0407823553891,-7.621750635856543,7.621750635856543
24031701415,107668.0,111795.0,1224.0,1372.0,419000.0,577500.0,3.8330794665081545,12.091503267973856,37.828162291169456,85.65861262665628,14.341387373343725,91.60896130346232,8.391038696537677,5.950348676806044,-5.950348676806048
24031701417,63394.0,78427.0,1652.0,1872.0,238500.0,333200.0,23.71360065621352,13.317191283292978,39.70649895178197,26.79025808796801,73.20974191203199,31.74787316318639,68.2521268368136,4.957615075218381,-4.957615075218385
24031701418,103750.0,115167.0,1830.0,2752.0,334300.0,412400.0,11.00433734939759,50.38251366120219,23.362249476518095,84.18277680140598,15.817223198594025,88.40453356582388,11.595466434176112,4.221756764417904,-4.221756764417913
24031701420,68367.0,,2000.0,,309700.0,,,,,,,,,,
24031701421,75525.0,,1438.0,,203400.0,,,,,,,,,,
24031701422,42097.0,56631.0,1399.0,1768.0,,,34.52502553626149,26.375982844889208,,0.0,100.0,0.0,100.0,0.0,0.0
24031701423,57821.0,88389.0,1479.0,1852.0,270200.0,362000.0,52.8666055585341,25.21974306964165,33.97483345669875,47.91242362525458,52.08757637474542,52.18579234972678,47.81420765027322,4.273368724472199,-4.273368724472199
24031701424,,146085.0,,2357.0,,586100.0,,,,,,,,,
24031701425,,98802.0,,3144.0,,374000.0,,,,,,,,,
24031701426,,130701.0,,2140.0,,384500.0,,,,,,,,,
24031701427,,113952.0,,2379.0,,490200.0,,,,,,,,,
24031701503,93095.0,145625.0,1180.0,2532.0,377700.0,536200.0,56.42623126913367,114.57627118644066,41.96452210749272,81.6127603012849,18.387239698715106,96.16477272727273,3.835227272727273,14.55201242598784,-14.552012425987833
24031701505,76028.0,106462.0,1606.0,1830.0,389200.0,574700.0,40.02998895143895,13.947696139476962,47.66187050359712,47.57878554957725,52.421214450422745,45.6394211967149,54.3605788032851,-1.9393643528623485,1.9393643528623556
24031701506,134208.0,177404.0,2000.0,2756.0,444700.0,586500.0,32.18586075345732,37.8,31.886665167528676,89.73188819167142,10.26811180832858,85.28916339135317,14.710836608646826,-4.442724800318246,4.442724800318246
24031701507,122266.0,138611.0,1142.0,1806.0,487200.0,659600.0,13.368393502690854,58.14360770577933,35.385878489326764,67.17019133937563,32.82980866062437,89.32424758659853,10.675752413401476,22.154056247222897,-22.154056247222897
24031701508,54195.0,81032.0,1511.0,1797.0,280500.0,463700.0,49.51932835132392,18.927862342819324,65.31194295900178,19.323979591836736,80.67602040816327,24.162836506894287,75.8371634931057,4.838856915057551,-4.838856915057562
24031701509,48573.0,59854.0,1335.0,1753.0,436200.0,561500.0,23.224836843513884,31.310861423220977,28.72535534158643,21.836121836121837,78.16387816387817,19.06458797327394,80.93541202672606,-2.771533862847896,2.771533862847889
24031701601,67750.0,71507.0,1599.0,1938.0,452400.0,483300.0,5.545387453874539,21.200750469043157,6.830238726790451,9.054593874833555,90.94540612516646,11.349306431273645,88.65069356872635,2.294712556440089,-2.2947125564401034
24031701602,60078.0,70300.0,1374.0,1898.0,306700.0,452500.0,17.014547754585703,38.13682678311499,47.5383110531464,36.802575107296136,63.19742489270386,38.230088495575224,61.769911504424776,1.4275133882790882,-1.4275133882790811
24031701701,81649.0,103750.0,877.0,1252.0,546200.0,867300.0,27.068304572009456,42.7594070695553,58.78798974734529,52.21864951768489,47.78135048231511,51.28726287262872,48.71273712737128,-0.9313866450561648,0.9313866450561648
24031701702,62328.0,66708.0,942.0,1213.0,374600.0,599700.0,7.027339237581826,28.768577494692146,60.09076348104645,32.535885167464116,67.46411483253588,24.252136752136753,75.74786324786325,-8.283748415327363,8.283748415327366
24031701703,80565.0,99444.0,1047.0,1692.0,425500.0,610700.0,23.433252653137217,61.60458452722063,43.52526439482961,53.97196261682243,46.02803738317757,56.16438356164384,43.83561643835616,2.192420944821407,-2.192420944821407
24031701704,98897.0,131116.0,1040.0,1479.0,425000.0,679200.0,32.578339080052984,42.21153846153846,59.811764705882354,72.47619047619047,27.523809523809522,65.70289132602194,34.297108673978066,-6.773299150168526,6.773299150168544
24031702101,54183.0,81488.0,1271.0,1549.0,327600.0,503100.0,50.39403502943728,21.87254130605822,53.57142857142857,59.571129707112966,40.428870292887034,47.8137421919364,52.186257808063594,-11.757387515176568,11.75738751517656
24031702102,146964.0,228992.0,2000.0,3162.0,488400.0,660900.0,55.81502953104162,58.1,35.31941031941032,93.01121656600517,6.988783433994823,93.93326592517694,6.066734074823053,0.9220493591717656,-0.92204935917177
24031702301,59250.0,83201.0,1318.0,1698.0,263000.0,369900.0,40.42362869198312,28.83156297420334,40.64638783269962,30.968218773096822,69.03178122690318,34.20126671358199,65.79873328641803,3.2330479404851644,-3.23304794048515
24031702302,76769.0,93871.0,1176.0,1693.0,416700.0,588400.0,22.27722127421225,43.96258503401361,41.2047036237101,55.47798066595059,44.52201933404941,61.49253731343284,38.50746268656716,6.014556647482252,-6.014556647482252
24031702401,115694.0,179837.0,1324.0,1965.0,508500.0,761800.0,55.44194167372552,48.413897280966765,49.81317600786628,83.69876072449952,16.301239275500475,74.20998980632008,25.79001019367992,-9.48877091817944,9.488770918179444
24031702402,67159.0,93561.0,1263.0,1734.0,481500.0,632500.0,39.31267588856296,37.29216152019003,31.360332294911736,39.4990366088632,60.5009633911368,34.80885311871227,65.19114688128774,-4.690183490150929,4.690183490150936
24031702501,,109422.0,,2182.0,,428300.0,,,,,,,,,
24031702502,,86083.0,,1907.0,,478200.0,,,,,,,,,
24031702503,,79333.0,,2086.0,,690000.0,,,,,,,,,
24031702601,67779.0,,1735.0,,236000.0,,,,,,,,,,
24031702602,62104.0,98819.0,1609.0,2116.0,277300.0,320100.0,59.11857529305681,31.510254816656307,15.434547421565092,20.676202860858258,79.32379713914173,20.424058848983123,79.57594115101688,-0.252144011875135,0.2521440118751457
24031702603,,115147.0,,2233.0,,417600.0,,,,,,,,,
24031702604,,98452.0,,2071.0,,,,,,,,,,,
24031703201,95653.0,184808.0,2000.0,3360.0,391900.0,593500.0,93.20669503308837,68.0,51.4416943097729,83.86666666666667,16.133333333333333,91.46183699870633,8.538163001293661,7.5951703320396575,-7.595170332039672
24031703202,118371.0,162067.0,860.0,3500.0,444800.0,623000.0,36.91444695068893,306.9767441860465,40.06294964028777,84.3704066634003,15.629593336599706,84.1624828845276,15.837517115472387,-0.20792377887269708,0.2079237788726811
24031703206,93137.0,128125.0,1412.0,1791.0,431600.0,598600.0,37.5661659705595,26.841359773371103,38.693234476367,69.141689373297,30.858310626702995,74.77810650887574,25.22189349112426,5.636417135578739,-5.636417135578736
24031703207,58306.0,99404.0,1456.0,1896.0,447800.0,638000.0,70.48674235927692,30.21978021978022,42.47431889236266,46.40561075394506,53.59438924605494,30.067567567567565,69.93243243243244,-16.338043186377497,16.338043186377497
24031703208,124464.0,204934.0,2000.0,2662.0,413200.0,647900.0,64.65323306337577,33.1,56.80058083252663,91.62910495814552,8.370895041854476,92.38796807857581,7.612031921424187,0.7588631204302914,-0.7588631204302896
24031703209,62766.0,83284.0,1450.0,2215.0,367100.0,470400.0,32.68967275276424,52.75862068965517,28.13947153364206,64.90596238495398,35.09403761504602,49.976359338061464,50.02364066193853,-14.929603046892517,14.92960304689251
24031703210,88021.0,164135.0,2000.0,3036.0,345700.0,528900.0,86.47254632417264,51.8,52.993925368816896,95.11077158135983,4.889228418640183,84.91988689915175,15.080113100848255,-10.190884682208079,10.190884682208072
24031703212,110000.0,,1537.0,,404400.0,,,,,,,,,,
24031703213,48456.0,61699.0,1374.0,1940.0,124500.0,276100.0,27.329948819547628,41.19359534206696,121.76706827309236,23.482106956172093,76.5178930438279,20.67686601761706,79.32313398238294,-2.805240938555034,2.8052409385550447
24031703214,50196.0,66208.0,1448.0,1773.0,406200.0,572800.0,31.898956092118897,22.444751381215468,41.01427868045298,25.559347743648086,74.44065225635191,20.888157894736842,79.11184210526315,-4.671189848911244,4.67118984891124
24031703215,79135.0,96139.0,1711.0,2222.0,446800.0,616000.0,21.48733177481519,29.865575686732903,37.8692927484333,56.29202689721422,43.707973102785786,55.41941564561734,44.58058435438266,-0.8726112515968794,0.8726112515968723
24031703216,59487.0,41908.0,1438.0,1422.0,186900.0,235600.0,-29.550994334896703,-1.1126564673157162,26.05671482075976,85.88077095472883,14.119229045271178,86.42350557244174,13.576494427558258,0.5427346177129095,-0.5427346177129202
24031703218,48622.0,80111.0,1675.0,3500.0,200900.0,274200.0,64.76286454691292,108.95522388059702,36.48581383773021,78.91156462585033,21.08843537414966,79.89877078814173,20.10122921185828,0.9872061622914003,-0.9872061622913826
24031703219,53026.0,62768.0,1142.0,2038.0,274800.0,285500.0,18.3721193376834,78.45884413309983,3.893740902474527,80.3913043478261,19.608695652173914,82.11050724637681,17.889492753623188,1.7192028985507193,-1.7192028985507264
24031703220,69821.0,101866.0,1006.0,1596.0,259100.0,381400.0,45.895933888085246,58.64811133200796,47.20185256657661,63.834422657952075,36.165577342047925,61.12745098039216,38.872549019607845,-2.7069716775599133,2.7069716775599204
24031703221,113828.0,140714.0,1695.0,2368.0,398800.0,466800.0,23.619847489194225,39.70501474926253,17.051153460381144,87.16216216216216,12.837837837837837,90.48958919527294,9.510410804727067,3.32742703311078,-3.3274270331107694
24031703222,,79063.0,,2082.0,,452800.0,,,,,,,,,
24031703223,,167163.0,,1972.0,,648800.0,,,,,,,,,
24031703301,81790.0,122423.0,2000.0,3083.0,328300.0,484000.0,49.67966744100746,54.15,47.42613463295766,95.06694855532065,4.933051444679352,80.87706685837527,19.12293314162473,-14.189881696945378,14.18988169694538
24031703302,80469.0,111419.0,2000.0,3176.0,320500.0,453400.0,38.46201642868682,58.8,41.46645865834633,78.69955156950674,21.300448430493272,68.96860986547085,31.031390134529147,-9.730941704035885,9.730941704035875
24031703401,76282.0,101829.0,1825.0,2202.0,321500.0,457000.0,33.490207388374714,20.65753424657534,42.14618973561431,79.08719346049047,20.91280653950954,81.07344632768361,18.926553672316384,1.9862528671931443,-1.986252867193155
24031703402,94750.0,137500.0,2000.0,1993.0,339300.0,448700.0,45.11873350923483,-0.35,32.2428529325081,87.33705772811918,12.66294227188082,92.75653923541248,7.2434607645875255,5.419481507293298,-5.419481507293294
24031703403,67167.0,126471.0,1904.0,1931.0,288400.0,425600.0,88.29335834561614,1.4180672268907564,47.57281553398058,82.94736842105263,17.05263157894737,75.56935817805382,24.43064182194617,-7.378010242998812,7.378010242998801
24031703404,53854.0,98690.0,1694.0,1855.0,221200.0,378000.0,83.2547257399636,9.50413223140496,70.88607594936708,79.01098901098901,20.98901098901099,75.15375153751538,24.846248462484624,-3.8572374734736314,3.857237473473635
24031703501,56845.0,90934.0,1042.0,1441.0,283400.0,464200.0,59.96833494590553,38.29174664107486,63.79675370501059,62.75605214152699,37.243947858473,56.48241206030151,43.517587939698494,-6.27364008122548,6.273640081225494
24031703502,71875.0,98077.0,891.0,1648.0,425600.0,565200.0,36.45495652173913,84.96071829405163,32.80075187969925,71.88581314878893,28.11418685121107,70.87959009393681,29.120409906063195,-1.0062230548521143,1.006223054852125
24031703601,90500.0,123750.0,1690.0,1872.0,360100.0,546000.0,36.74033149171271,10.76923076923077,51.624548736462096,83.76935397757607,16.23064602242392,73.08584686774941,26.91415313225058,-10.683507109826664,10.68350710982666
24031703602,119514.0,179457.0,1179.0,2591.0,442400.0,687600.0,50.15563030272604,119.76251060220528,55.4249547920434,94.3089430894309,5.691056910569105,87.90243902439025,12.097560975609756,-6.40650406504065,6.406504065040651
24031703701,65625.0,123438.0,1830.0,2603.0,282900.0,395400.0,88.096,42.240437158469945,39.76670201484623,84.39597315436241,15.604026845637584,85.71428571428571,14.285714285714285,1.3183125599232994,-1.3183125599232994
24031703702,89135.0,116033.0,2000.0,2413.0,322500.0,559300.0,30.176698266674144,20.65,73.42635658914729,78.43583902809415,21.564160971905846,84.57047539616347,15.42952460383653,6.134636368069323,-6.134636368069316
24031703901,103684.0,180417.0,2000.0,1969.0,421100.0,624600.0,74.00659696770958,-1.55,48.325813345998576,89.41605839416059,10.583941605839415,85.09433962264151,14.90566037735849,-4.321718771519073,4.321718771519075
24031703902,84375.0,112057.0,1750.0,2474.0,346100.0,488900.0,32.8082962962963,41.37142857142857,41.25975151690263,55.55156306144448,44.44843693855552,61.00987091875475,38.99012908124526,5.458307857310267,-5.45830785731026
24031704401,158816.0,250000.0,2000.0,3273.0,655200.0,1010200.0,57.4148700382833,63.65,54.18192918192918,91.42607174103236,8.57392825896763,81.07074569789675,18.929254302103253,-10.355326043135605,10.355326043135623
24031704403,71125.0,92625.0,1511.0,1780.0,277400.0,251400.0,30.228471001757462,17.802779616148246,-9.372746935832732,65.61514195583597,34.38485804416404,71.93638914873713,28.06361085126286,6.321247192901168,-6.321247192901179
24031704404,134281.0,191220.0,2000.0,2341.0,642200.0,967700.0,42.40287159017285,17.05,50.68514481469947,76.0556621880998,23.944337811900194,81.84424271380793,18.15575728619207,5.788580525708127,-5.788580525708124
24031704501,130700.0,235938.0,2000.0,2919.0,622800.0,923400.0,80.51874521805662,45.95,48.26589595375722,88.77737226277372,11.222627737226277,83.1715210355987,16.828478964401295,-5.605851227175023,5.605851227175018
24031704502,201111.0,250000.0,2000.0,3500.0,743500.0,1055600.0,24.30946094445356,75.0,41.97713517148621,88.36032388663968,11.639676113360323,95.24361948955917,4.756380510440835,6.883295602919489,-6.883295602919488
24031704503,176705.0,250000.0,2000.0,3500.0,727700.0,990200.0,41.47873574601738,75.0,36.07255737254363,93.2129963898917,6.787003610108304,76.55430711610487,23.44569288389513,-16.658689273786834,16.658689273786827
24031704803,74623.0,121375.0,1547.0,1930.0,576100.0,636000.0,62.650925317931474,24.75759534583064,10.39750043395244,34.92863140218304,65.07136859781696,26.150000000000002,73.85000000000001,-8.778631402183041,8.778631402183052
24031704804,113346.0,132027.0,1912.0,2457.0,634900.0,645300.0,16.481393256047852,28.50418410041841,1.638053236730194,37.68,62.32,43.550051599587206,56.449948400412794,5.870051599587207,-5.870051599587207
24031704805,102098.0,134286.0,1842.0,2769.0,786100.0,724000.0,31.526572508766087,50.3257328990228,-7.899758300470679,20.922882427307208,79.07711757269279,15.974145891043397,84.0258541089566,-4.9487365362638105,4.948736536263809
24031704806,87500.0,99904.0,1731.0,2352.0,559900.0,427400.0,14.176,35.875216637781634,-23.66494016788712,5.8271411810715685,94.17285881892843,11.055555555555555,88.94444444444444,5.228414374483987,-5.2284143744839895
24031705501,102218.0,144118.0,2000.0,2415.0,627300.0,1147700.0,40.99082353401553,20.75,82.95871194006058,16.75170068027211,83.24829931972789,33.81887270424319,66.18112729575681,17.067172023971082,-17.067172023971082
24031705502,155833.0,189828.0,2000.0,2409.0,1000000.0,1391500.0,21.81501992517631,20.45,39.15,81.60493827160494,18.395061728395063,86.60834454912518,13.391655450874831,5.0034062775202415,-5.003406277520233
24031705601,198750.0,250000.0,2000.0,3500.0,784100.0,1137500.0,25.78616352201258,75.0,45.07078178803724,95.73542210617929,4.2645778938207135,96.18949536560247,3.810504634397528,0.45407325942318266,-0.4540732594231853
24031705602,87377.0,125496.0,1738.0,2668.0,401700.0,630300.0,43.62589697517653,53.50978135788262,56.90814040328603,55.65464126469396,44.34535873530604,39.76752377597746,60.23247622402255,-15.887117488716498,15.887117488716505
24031705701,150069.0,202841.0,1804.0,2681.0,875000.0,1137300.0,35.1651573609473,48.61419068736142,29.97714285714286,70.60953530476766,29.39046469523235,71.46185206755969,28.538147932440307,0.8523167627920287,-0.8523167627920429
24031705702,174464.0,210917.0,2000.0,3500.0,994200.0,1246900.0,20.894281914893615,75.0,25.41742104204385,89.26453143534994,10.73546856465006,90.29184038117928,9.708159618820726,1.027308945829347,-1.0273089458293327
24031705901,196833.0,250000.0,2000.0,3500.0,907800.0,1399400.0,27.0112227116388,75.0,54.152897113901744,89.30555555555556,10.694444444444445,93.80222841225627,6.197771587743732,4.496672856700712,-4.496672856700712
24031705902,190066.0,250000.0,2000.0,3500.0,892300.0,1241100.0,31.53325686866668,75.0,39.08999215510479,87.09677419354838,12.903225806451612,88.0967952910399,11.903204708960105,1.000021097491512,-1.0000210974915067
24031705903,203750.0,250000.0,2000.0,3500.0,919700.0,1370600.0,22.699386503067483,75.0,49.02685658366859,81.3579511614056,18.642048838594402,91.87301587301587,8.126984126984127,10.515064711610279,-10.515064711610275
24031706005,214776.0,250000.0,2000.0,1905.0,1000000.0,1657000.0,16.400342682608855,-4.75,65.7,85.99096191091027,14.009038089089735,87.38346799254195,12.616532007458048,1.39250608163168,-1.3925060816316872
24031706007,201128.0,250000.0,2000.0,3500.0,941500.0,1233100.0,24.298953900003976,75.0,30.971853425385028,97.18126626192542,2.818733738074588,93.98559932232105,6.01440067767895,-3.195666939604365,3.1956669396043615
24031706008,239531.0,250000.0,2000.0,2861.0,1000000.0,1486400.0,4.3706242615778335,43.05,48.64,94.54349000540249,5.456509994597515,96.7741935483871,3.225806451612903,2.230703542984614,-2.230703542984612
24031706009,250000.0,250000.0,2000.0,3500.0,1000000.0,1392300.0,0.0,75.0,39.23,93.58068315665489,6.419316843345111,93.87096774193549,6.129032258064516,0.2902845852806024,-0.2902845852805953
24031706010,127167.0,200278.0,2000.0,,697200.0,885400.0,57.49211666548712,,26.99368904188181,81.97026022304833,18.029739776951672,82.45778611632271,17.5422138836773,0.48752589327438045,-0.48752589327437335
24031706011,197832.0,250000.0,2000.0,3500.0,865800.0,1073400.0,26.36984916494804,75.0,23.977823977823977,95.9093421779989,4.090657822001106,91.93457416807671,8.065425831923294,-3.9747680099221867,3.9747680099221885
24031706012,64909.0,74063.0,1226.0,1721.0,310200.0,348000.0,14.10282087229814,40.37520391517128,12.18568665377176,51.68112798264642,48.318872017353584,64.21596783457782,35.78403216542217,12.534839851931402,-12.534839851931416
24031706013,213438.0,250000.0,2000.0,,938700.0,1180600.0,17.130033077521343,,25.769681474379464,96.40591966173362,3.5940803382663846,89.70099667774086,10.299003322259136,-6.704922983992759,6.704922983992751
