X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.00938343,38.91025539,89281,Ward 6,"1520 North Capitol Street Northwest, Washington, District of Columbia 20002",Cycle House,Under Construction,DMPED DHCD,18,38.9102476,-77.00938115,2,4,12,0,0,,331764,399186.36,138042.91,1520 NORTH CAPITOL STREET NW,2024/02/05 05:00:27+00
-77.00943608,38.90640315,89282,Ward 6,"1200 North Capitol Street Northwest, Washington, District of Columbia 20002",Tyler House Apartments,Completed 2015 to Date,DCHFA,284,38.90639569,-77.00943379,0,0,284,0,0,,237128,399181.75,137615.28,1200 NORTH CAPITOL STREET NW,2024/02/05 05:00:27+00
-77.03006108,38.96251923,89283,Ward 4,"5922 13th Street Northwest, Washington, District of Columbia 20011",Valencia Apartments,Completed 2015 to Date,DHCD,29,38.96251143,-77.03005878,0,0,29,0,0,,243483,397394.87,143845.04,5922 13TH STREET NW,2024/02/05 05:00:27+00
-76.95086814,38.92233183,89284,Ward 5,"3814 Fort Lincoln Drive Northeast, Washington, District of Columbia 20018",Villages at Dakota Crossing Phase III,Completed 2015 to Date,DMPED,24,38.92233336,-76.95083508,0,0,0,24,0,,310077,404260.75,139384.6,3814 FORT LINCOLN DRIVE NE,2024/02/05 05:00:27+00
-77.03305578,38.96735657,89285,Ward 4,"1388 Tuckerman Street Northwest, Washington, District of Columbia 20011",Vizcaya Apartments,Completed 2015 to Date,DHCD,17,38.9673491,-77.03305349,0,0,17,0,0,,257527,397135.52,144382.12,1388 TUCKERMAN STREET NW,2024/02/05 05:00:27+00
-77.05055386,38.90501242,89286,Ward 2,"2300 M St NW, Washington, District of Columbia 20037",West End Parcels (Square 50 - West End Affordable),Completed 2015 to Date,DMPED DCHA DCHFA DHCD OP,55,38.90500497,-77.05055156,3,0,52,0,0,12-Nov,243314,395615.27,137462.07,2300 M STREET NW,2024/02/05 05:00:27+00
-77.02299806,38.92974005,89287,Ward 1,"660 Kenyon Street Northwest, Washington, District of Columbia 20010",Kenyon House Family Tenants Association,Completed 2015 to Date,DHCD,8,38.92973259,-77.02299576,0,7,0,1,0,,298206,398006.09,140206.08,660 KENYON STREET NW,2024/02/05 05:00:27+00
-77.02511537,38.90444701,89288,Ward 2,"915 L Street Northwest, Washington, District of Columbia 20001",Square 369,Completed 2015 to Date,OP,23,38.90443922,-77.02511308,0,0,19,4,0,14-09,315500,397821.73,137398.39,915 L STREET NW,2024/02/05 05:00:27+00
-76.98480862,38.91555168,89289,Ward 5,"1401 New York Ave NE, Washington, District of Columbia 20002",Hecht's Warehouse District,Completed 2015 to Date,DMPED DHCD OP,37,38.91554389,-76.98480634,0,10,10,17,0,14-01 and        14-01A,286132,401317.67,138630.91,1401 NEW YORK AVENUE NE,2024/02/05 05:00:27+00
-76.9971287,38.85855274,89290,Ward 8,"2704 Wade Road Southeast, Washington, District of Columbia 20020",Parkchester Apartments,Completed 2015 to Date,DHCD,94,38.85854529,-76.99712642,94,0,0,0,0,,278231,400249.41,132303.48,2704 WADE ROAD SE,2024/02/05 05:00:27+00
-76.95052041,38.89862776,89291,Ward 7,"600 Kenilworth Terrace Northeast, Washington, District of Columbia 20019",The Grove at Parkside - Parkside PUD Block E,Completed 2015 to Date,DCHA DCHFA DHCD OP,186,38.89852971,-76.95060905,10,0,176,0,0,05-28J,311058,404292.33,136753.27,600 KENILWORTH TERRACE NE,2024/02/05 05:00:27+00
-76.93976796,38.88193631,89292,Ward 7,"4802 Alabama Avenue Southeast, Washington, District of Columbia 20019",Benning Heights Apartments,Completed 2015 to Date,DCHFA DHCD,148,38.88208722,-76.93992495,60,60,28,0,0,,152226,405226.28,134900.95,4802 ALABAMA AVENUE SE,2024/02/05 05:00:27+00
-76.98255382,38.92673782,89293,Ward 5,"1545 Girard Street Northeast, Washington, District of Columbia 20018",Girard Street Community Partners,Completed 2015 to Date,DCHA DHCD,25,38.92673002,-76.98255154,25,0,0,0,0,,306577,401512.98,139872.7,1545 GIRARD STREET NE,2024/02/05 05:00:27+00
-76.99094158,38.86369785,89294,Ward 8,"2255 Martin Luther King Jr Ave SE, Washington, District of Columbia 20020",Reunion Square TIF - 2255 Martin Luther King Jr. Ave SE,Pipeline,DMPED OP,134,38.8636904,-76.9909393,0,0,134,0,0,08-07B,278131,400786.36,132874.66,2255 MARTIN LUTHER KING JR AVENUE SE,2024/02/05 05:00:27+00
-77.031141,38.97346171,89295,Ward 4,"1324 Main Drive Northwest, Washington, District of Columbia 20306",Walter Reed - HELP Walter Reed,Completed 2015 to Date,DMPED DCHA DHCD,77,38.97345391,-77.0311387,75,2,0,0,0,,316865,397301.69,145059.79,1324 MAIN DRIVE NW,2024/02/05 05:00:27+00
-77.00249872,38.87724457,89296,Ward 6,"1100 2nd Place Southeast, Washington, District of Columbia 20003",The Harlow (Square 769N),Completed 2015 to Date,DCHA DHCD,36,38.877362,-77.001827,9,27,0,0,0,,313921,399783.38,134378.41,1100 2ND PLACE SE,2024/02/05 05:00:27+00
-76.92803284,38.88578165,89297,Ward 7,"5100 Bass Place Southeast, Washington, District of Columbia 20019",Maya Angelou Cooperative,Completed 2015 to Date,DHCD,9,38.8857742,-76.92803058,0,0,0,9,0,,13515,406244.15,135328.55,5100 BASS PLACE SE,2024/02/05 05:00:27+00
-77.00242261,38.82829364,89298,Ward 8,"4319 3rd Street Southeast, Washington, District of Columbia 20032",Atlantic Terrace,Completed 2015 to Date,DCHFA DHCD,195,38.828286,-77.00242033,78,117,0,0,0,,295776,399789.84,128944.51,4319 3RD STREET SE,2024/02/05 05:00:27+00
-77.03172757,38.90759517,89299,Ward 2,"1301 14th St NW, Washington, District of Columbia 20005",N Street Village,Completed 2015 to Date,DCHA DCHFA DHCD,95,38.90758771,-77.03172527,44,12,39,0,0,,225359,397248.32,137748.04,1301 14TH STREET NW,2024/02/05 05:00:27+00
-77.01544409,38.90276809,89300,Ward 6,"307 K Street Northwest, Washington, District of Columbia 20001",Plaza West,Completed 2015 to Date,DMPED DCHA DCHFA DHCD,223,38.9027603,-77.0154418,35,108,80,0,0,,312744,398660.57,137211.83,307 K STREET NW,2024/02/05 05:00:27+00
-77.02321364,38.95712313,89301,Ward 4,"734 Longfellow Street Northwest, Washington, District of Columbia 20011",Manna Brightwood TOPA Pool,Completed 2015 to Date,DHCD,60,38.95711566,-77.02321135,0,7,53,0,0,,250300,397988.17,143245.85,734 LONGFELLOW STREET NW,2024/02/05 05:00:27+00
-77.00306134,38.83670276,89302,Ward 8,"3723 2nd Street Southeast, Washington, District of Columbia 20032",United 2nd Street Tenant Association,Completed 2015 to Date,DHCD,25,38.83669532,-77.00305906,1,13,0,11,0,,31209,399734.41,129877.98,3723 2ND STREET SE,2024/02/05 05:00:27+00
-76.92921343,38.88672285,89303,Ward 7,"5026 B Street, SE, Washington, District of Columbia 20019","B Street (5026 B Street, SE)",Completed 2015 to Date,DHCD,1,38.88669035,-76.92920889,0,1,0,0,0,,310651,406141.64,135432.95,5026 B STREET SE,2024/02/05 05:00:27+00
-77.0322704,38.91938342,89304,Ward 1,"2202 14th Street NW, Washington, District of Columbia 20009",Lumen Condominiums,Completed 2015 to Date,DHCD,2,38.91937596,-77.03226811,0,0,0,2,0,,239928,397201.7,139056.65,2202 14TH STREET NW,2024/02/05 05:00:27+00
-77.02703245,38.96633892,89305,Ward 4,"919 Sheridan Street, NW, Washington, District of Columbia 20011",919 Sheridan LLC,Completed 2015 to Date,DHCD,2,38.96635082,-77.02703455,0,1,0,1,0,,254163,397657.48,144268.98,919 SHERIDAN STREET NW,2024/02/05 05:00:27+00
-77.02730641,38.91069696,89306,Ward 2,"1101 Rhode Island Avenue Northwest, Washington, District of Columbia 20005",Holm,Completed 2015 to Date,DHCD,3,38.91068917,-77.02730412,0,2,0,1,0,,278837,397631.89,138092.24,1101 RHODE ISLAND AVENUE NW,2024/02/05 05:00:27+00
-76.98624462,38.9013802,89307,Ward 5,"1111 Orren St NE, Washington, District of Columbia 20002",The Corey,Completed 2015 to Date,DHCD,6,38.90139421,-76.98626297,0,3,0,3,0,,313404,401193.37,137057.74,1111 ORREN STREET NE,2024/02/05 05:00:27+00
-76.98197628,38.87921343,89308,Ward 6,"1600 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",1600 Pennsylvania Avenue SE,Completed 2015 to Date,DHCD,8,38.87920564,-76.98197401,0,4,0,4,0,,311021,401564.1,134597.12,1600 PENNSYLVANIA AVENUE SE,2024/02/05 05:00:27+00
-77.02513083,38.90709303,89309,Ward 2,"926 N Street Northwest, Washington, District of Columbia 20001",Bailey Flats on Blagden,Completed 2015 to Date,DHCD,2,38.90708524,-77.02512854,0,1,0,1,0,,239789,397820.47,137692.12,926 N STREET NW,2024/02/05 05:00:27+00
-76.9830902,38.89072793,89310,Ward 6,"1511 A Street Northeast, Washington, District of Columbia 20002",1511 A Street NE,Completed 2015 to Date,DHCD,1,38.89072015,-76.98308792,0,0,0,1,0,,62153,401467.21,135875.3,1511 A STREET NE,2024/02/05 05:00:27+00
-77.03270409,38.92139072,89311,Ward 1,"1412 Chapin Street Northwest, Washington, District of Columbia 20009",Chapin Row,Completed 2015 to Date,DHCD OP,48,38.92138292,-77.0327018,0,2,44,2,0,15-Sep,234165,397164.17,139279.49,1412 CHAPIN STREET NW,2024/02/05 05:00:27+00
-77.04313548,38.92342727,89312,Ward 1,"1827 Adams Mill Road Northwest, Washington, District of Columbia 20009",The Adamo,Completed 2015 to Date,DHCD,3,38.92341947,-77.04313318,0,2,0,1,0,,300759,396259.69,139505.94,1827 ADAMS MILL ROAD NW,2024/02/05 05:00:27+00
-77.080846,38.94997995,89313,Ward 3,"4600 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",Tenley View,Completed 2015 to Date,DHCD OP,6,38.94997216,-77.08084368,0,0,0,6,0,23-Oct,264444,392992.22,142455.74,4600 WISCONSIN AVENUE NW,2024/02/05 05:00:27+00
-77.02913952,38.90779069,89314,Ward 2,"1311 13th Street Northwest, Washington, District of Columbia 20005",Logan 13,Completed 2015 to Date,DHCD,5,38.90778324,-77.02913723,0,3,0,2,0,,243348,397472.8,137769.67,1311 13TH STREET NW,2024/02/05 05:00:27+00
-77.03923534,38.92465747,89315,Ward 1,"1700 Columbia Road Northwest, Washington, District of Columbia 20009",Ontario 17,Completed 2015 to Date,DHCD,9,38.92464967,-77.03923305,0,0,0,9,0,,284066,396597.95,139642.35,1700 COLUMBIA ROAD NW,2024/02/05 05:00:27+00
-77.02307742,38.9184,89316,Ward 1,"2112 8th St NW, Washington, District of Columbia 20001",Atlantic Plumbing (2112 8th Street NW),Completed 2015 to Date,DHCD,29,38.91852622,-77.02307471,0,0,0,29,0,,284190,397998.89,138947.24,2112 8TH STREET NW,2024/02/05 05:00:27+00
-77.02314871,38.9302007,89317,Ward 1,"3205 Georgia Avenue Northwest, Washington, District of Columbia 20010",Georgia Gibson,Completed 2015 to Date,DHCD,5,38.93019291,-77.02314642,0,3,0,2,0,,218154,397993.04,140257.22,3205 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.04144233,38.9216082,89318,Ward 1,"2360 Champlain Street Northwest, Washington, District of Columbia 20009",Eden (2360 Champlain Street NW),Completed 2015 to Date,DHCD,2,38.92160041,-77.04144003,0,1,0,1,0,,242974,396406.42,139303.94,2360 CHAMPLAIN STREET NW,2024/02/05 05:00:27+00
-77.0322341,38.90897916,89319,Ward 2,"1400 14th St NW, Washington, District of Columbia 20005",Mai Place,Completed 2015 to Date,DHCD,4,38.90897171,-77.03223181,0,0,0,4,0,,240221,397204.44,137901.69,1400 14TH STREET NW,2024/02/05 05:00:27+00
-77.01468129,38.87612753,89320,Ward 6,"222 M St SW, Washington, District of Columbia 20024",St. Matthew's Redevelopment,Completed 2015 to Date,DHCD OP,23,38.87604341,-77.01472774,0,0,0,23,0,13-Nov,277791,398726.26,134254.51,222 M STREET SW,2024/02/05 05:00:27+00
-76.99371811,38.93054316,89321,Ward 5,"3300 9th Street Northeast, Washington, District of Columbia 20017",Brookland Station,Completed 2015 to Date,DHCD,1,38.93054362,-76.99365805,0,1,0,0,0,,312213,400544.88,140295,3300 9TH STREET NE,2024/02/05 05:00:27+00
-77.02088571,38.93342899,89322,Ward 1,"3542 Warder Street Northwest, Washington, District of Columbia 20010",The Warder,Completed 2015 to Date,DHCD,1,38.93342153,-77.02088342,0,1,0,0,0,,228805,398189.34,140615.54,3542 WARDER STREET NW,2024/02/05 05:00:27+00
-77.0147433,38.97376265,89323,Ward 4,"6918 Willow Street Northwest, Washington, District of Columbia 20012",Willow & Maple,Completed 2015 to Date,DHCD,11,38.97375485,-77.01474101,0,6,0,5,0,,311662,398722.63,145092.84,6918 WILLOW STREET NW,2024/02/05 05:00:27+00
-76.98704686,38.91289945,89324,Ward 5,"1495 Gallaudet Street Northeast, Washington, District of Columbia 20002",Corcoran Flats (1495 Gallaudet Street NE),Completed 2015 to Date,DHCD,1,38.91289199,-76.98704458,0,1,0,0,0,,312284,401123.6,138336.46,1495 GALLAUDET STREET NE,2024/02/05 05:00:27+00
-77.00078389,38.92037474,89325,Ward 5,"2300 4th Street Northeast, Washington, District of Columbia 20002",The Chaplain,Completed 2015 to Date,DHCD,2,38.92036728,-77.0007816,0,1,0,1,0,,289735,399932.22,139166.2,2300 4TH STREET NE,2024/02/05 05:00:27+00
-76.99738963,38.90041177,89326,Ward 6,"600 H Street Northeast, Washington, District of Columbia 20002",The Apollo,Completed 2015 to Date,DHCD OP,35,38.90040398,-76.99738735,0,3,0,32,0,18-Dec,311750,400226.63,136950.15,600 H STREET NE,2024/02/05 05:00:27+00
-76.99451563,38.92297036,89327,Ward 5,"806 Channing Place Northeast, Washington, District of Columbia 20018",Brookland Press,Completed 2015 to Date,DHCD,12,38.92280559,-76.99407158,0,0,0,12,0,,289750,400475.78,139454.35,806 CHANNING PLACE NE,2024/02/05 05:00:27+00
-77.03702993,38.92999363,89328,Ward 1,"3146 16th St NW, Washington, District of Columbia 20010",The Vintage,Completed 2015 to Date,DHCD,8,38.92998617,-77.03702764,0,4,0,4,0,,236414,396789.43,140234.63,3146 16TH STREET NW,2024/02/05 05:00:27+00
-77.02655469,38.90581046,89329,Ward 2,"1011 M St NW, Washington, District of Columbia 20001",10Eleven,Completed 2015 to Date,DHCD,7,38.90580301,-77.0265524,0,0,0,7,0,,312330,397696.93,137549.78,1011 M STREET NW,2024/02/05 05:00:27+00
-76.98703196,38.90164045,89330,Ward 5,"1326 Florida Avenue Northeast, Washington, District of Columbia 20002",The Hendrix,Completed 2015 to Date,DHCD,4,38.901633,-76.98702968,0,2,0,2,0,,301806,401125.07,137086.62,1326 FLORIDA AVENUE NE,2024/02/05 05:00:27+00
-77.03158992,38.91646995,89331,Ward 1,"1925 14th St NW, Washington, District of Columbia 20009","Elysium Fourteen (1925 14th Street, NW)",Completed 2015 to Date,DHCD,4,38.9164625,-77.03158762,0,0,0,4,0,,302229,397260.6,138733.21,1925 14TH STREET NW,2024/02/05 05:00:27+00
-77.04111338,38.92149967,89332,Ward 1,"2345 Champlain Street Northwest, Washington, District of Columbia 20009",The Morgan,Completed 2015 to Date,DHCD,4,38.92149221,-77.04111109,0,2,0,2,0,,310631,396434.94,139291.88,2345 CHAMPLAIN STREET NW,2024/02/05 05:00:27+00
-77.02602044,38.93206788,89333,Ward 1,"777 Morton Street Northwest, Washington, District of Columbia 20010",Morton Street Mews,Completed 2015 to Date,DHCD,2,38.93201222,-77.02603185,0,1,0,1,0,,233061,397744.1,140464.56,777 MORTON STREET NW,2024/02/05 05:00:27+00
-77.02375237,38.93440016,89334,Ward 1,"3559 Georgia Ave NW, Washington, District of Columbia 20010",The V at Georgia Ave,Completed 2015 to Date,DHCD,2,38.9343927,-77.02375008,0,0,0,2,0,,284757,397940.82,140723.41,3559 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.03564615,38.92804935,89335,Ward 1,"3035 15th St NW, Washington, District of Columbia 20009",The Apex,Completed 2015 to Date,DHCD,2,38.92802685,-77.0357225,0,1,0,1,0,,234374,396909.33,140018.75,3035 15TH STREET NW,2024/02/05 05:00:27+00
-77.01941782,38.88341679,89336,Ward 6,"555 E Street Southwest, Washington, District of Columbia 20024",Old Engine Co. 13,Completed 2015 to Date,DMPED DCHFA DHCD,58,38.88340901,-77.01941553,14,44,0,0,0,,316452,398315.43,135063.75,555 E STREET SW,2024/02/05 05:00:27+00
-77.00416042,38.87280923,89337,Ward 6,"125 O Street Southeast, Washington, District of Columbia 20003","DC Water Parcels - F1, G1, G2",Pipeline,DMPED OP,279,38.87280145,-77.00415813,140,0,139,0,0,13-05,294979,399639.17,133886.06,125 O STREET SE,2024/02/05 05:00:27+00
-77.02432546,38.93840523,89338,Ward 4,"3825 Georgia Avenue Northwest, Washington, District of Columbia 20011",3825 Georgia Avenue,Completed 2015 to Date,DMPED,7,38.93839743,-77.02432317,4,0,3,0,0,,295066,397891.25,141168.02,3825 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.02536873,38.91629977,89339,Ward 1,"1923 Vermont Ave NW, Washington, District of Columbia",Grimke Elementary School Phase 2,Under Construction,DMPED,12,38.91629231,-77.02536643,0,12,0,0,0,,239514,397800.12,138714.15,1923 VERMONT AVENUE NW,2024/02/05 05:00:27+00
-77.02341905,38.92881688,89340,Ward 1,"3012 Georgia Avenue Northwest, Washington, District of Columbia 20001",NCI - Park Morton - Bruce Monroe,Pipeline,DMPED OP,201,38.92880909,-77.02341676,90,0,111,0,0,16-11,294551,397969.56,140103.61,3012 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-77.03159562,38.91997617,89341,Ward 1,"1350 Florida Avenue Northwest, Washington, District of Columbia 20009","1350 Florida Avenue, NW",Completed 2015 to Date,DHCD,4,38.91996871,-77.03159333,0,0,0,4,0,,311601,397260.24,139122.43,1350 FLORIDA AVENUE NW,2024/02/05 05:00:27+00
-77.02619204,38.94332894,89342,Ward 4,"4308 Georgia Avenue Northwest, Washington, District of Columbia 20011",Montage South Condominiums,Completed 2015 to Date,DHCD,2,38.94332114,-77.02618974,0,1,0,1,0,,252608,397729.58,141714.64,4308 GEORGIA AVENUE NW,2024/02/05 05:00:27+00
-76.98336776,38.87984512,89343,Ward 6,"1500 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",The One-Five,Completed 2015 to Date,DHCD,5,38.87983734,-76.98336548,0,3,0,2,0,,62567,401443.35,134667.22,1500 PENNSYLVANIA AVENUE SE,2024/02/05 05:00:27+00
-77.00226818,38.91892293,89344,Ward 5,"2126 3rd St NE, Washington, District of Columbia 20002",Kensington Place,Completed 2015 to Date,DHCD,2,38.918937,-77.002231,0,1,0,1,0,,311056,399803.5,139005.04,2126 3RD STREET NE,2024/02/05 05:00:27+00
-77.04027609,38.90744507,89345,Ward 2,"1745 N Street Northwest, Washington, District of Columbia 20036",1745 N Street NW,Completed 2015 to Date,DHCD,3,38.90743761,-77.04027379,0,0,0,3,0,,218470,396506.86,137731.67,1745 N STREET NW,2024/02/05 05:00:27+00
-77.04002967,38.92382032,89346,Ward 1,"2525 Ontario Rd NW, Washington, District of Columbia 20009",Ontario Court,Completed 2015 to Date,DCHFA,27,38.92381287,-77.04002737,14,5,8,0,0,,235734,396529.03,139549.45,2525 ONTARIO ROAD NW,2024/02/05 05:00:27+00
-77.02220007,38.91302949,89347,Ward 6,"1710 7th Street Northwest, Washington, District of Columbia 20001",Channing Phillips Homes,Completed 2015 to Date,DCHFA,56,38.9130217,-77.02219778,0,0,56,0,0,,311198,398074.83,138351.05,1710 7TH STREET NW,2024/02/05 05:00:27+00
-77.03543957,38.96721021,89348,Ward 4,"6323 Luzon Avenue Northwest, Washington, District of Columbia 20011",Luzon Tenant Association,Completed 2015 to Date,DHCD,43,38.96720274,-77.03543727,0,11,30,2,0,,257970,396928.93,144365.95,6323 LUZON AVENUE NW,2024/02/05 05:00:27+00
-77.02474505,38.95491489,89349,Ward 4,"812 Jefferson Street NW, Washington, District of Columbia 20011",The Homestead Apartments,Completed 2015 to Date,DCHFA DHCD,45,38.95490709,-77.02474275,0,0,45,0,0,,254711,397855.37,143000.75,812 JEFFERSON STREET NW,2024/02/05 05:00:27+00
-77.02632848,38.95763801,89350,Ward 4,"909 Longfellow Street Northwest, Washington, District of Columbia 20011",Barlee Tenant Association,Completed 2015 to Date,DHCD,37,38.95763055,-77.02632618,0,25,12,0,0,,254435,397718.21,143303.08,909 LONGFELLOW STREET NW,2024/02/05 05:00:27+00
-76.98996204,38.88106895,89351,Ward 6,"1209 G Street Southeast, Washington, District of Columbia 20003",Cambridge Row,Completed 2015 to Date,DHCD,1,38.88106149,-76.98995977,0,1,0,0,0,,311043,400871.16,134802.99,1209 G STREET SE,2024/02/05 05:00:27+00
-76.97573619,38.86930621,89352,Ward 8,"2109 R Street Southeast, Washington, District of Columbia 20020","2109 R Street, SE",Completed 2015 to Date,DHCD,2,38.86929843,-76.97573391,0,1,0,1,0,,51771,402105.84,133497.47,2109 R STREET SE,2024/02/05 05:00:27+00
-76.97548807,38.90124097,89353,Ward 5,"838 20th Street Northeast, Washington, District of Columbia 20002",838-842 20th Street NE,Under Construction,DHCD,2,38.90123352,-76.9754858,0,0,2,0,0,,81270,402126.42,137042.48,838 20TH STREET NE,2024/02/05 05:00:27+00
-76.99911392,38.89997705,89354,Ward 6,"501 H Street Northeast, Washington, District of Columbia 20002","501 H Street, NE",Completed 2015 to Date,DHCD OP,3,38.89996926,-76.99911164,0,3,0,0,0,14-14,15247,400077.06,136901.89,501 H STREET NE,2024/02/05 05:00:27+00
-77.04247747,38.9098923,89355,Ward 2,"15 Dupont Circle Northwest, Washington, District of Columbia 20036",Patterson House,Completed 2015 to Date,DHCD,7,38.90988485,-77.04247517,0,0,0,7,0,,225555,396316.05,138003.42,15 DUPONT CIRCLE NW,2024/02/05 05:00:27+00
-77.04004854,38.91839956,89356,Ward 1,"2101 Champlain Street Northwest, Washington, District of Columbia 20009",Reed Row,Completed 2015 to Date,DHCD,15,38.91839177,-77.04004624,0,0,0,15,0,,311956,396527.13,138947.7,2101 CHAMPLAIN STREET NW,2024/02/05 05:00:27+00
-77.03161124,38.91203226,89357,Ward 2,"1350 Corcoran Street Northwest, Washington, District of Columbia 20009",The Corcoran,Completed 2015 to Date,DHCD,3,38.91202447,-77.03160895,0,0,0,3,0,,312873,397258.58,138240.59,1350 CORCORAN STREET NW,2024/02/05 05:00:27+00
-77.0333781,38.91789241,89358,Ward 1,"1440 V St NW, Washington, District of Columbia 20009",Portner Flats,Completed 2015 to Date,DCHFA DHCD OP,48,38.917646,-77.03355,0,48,0,0,0,14-08,298461,397105.58,138891.17,1440 V STREET NW,2024/02/05 05:00:27+00
-76.9872017,38.85578351,89359,Ward 8,"2400 Pomeroy Road Southeast, Washington, District of Columbia 20020",Pomeroy Gardens,Completed 2015 to Date,DCHFA DHCD,60,38.85577573,-76.98719942,0,0,60,0,0,,287017,401111.06,131996.15,2400 POMEROY ROAD SE,2024/02/05 05:00:27+00
-77.03938985,38.92398044,89360,Ward 1,"2524 17th Street Northwest, Washington, District of Columbia 20009",Glenn Arms,Completed 2015 to Date,DHCD,57,38.923773,-77.039379,45,2,10,0,0,,235708,396584.52,139567.2,2524 17TH STREET NW,2024/02/05 05:00:27+00
-76.97106011,38.85696614,89361,Ward 8,"2412 Ainger Place Southeast, Washington, District of Columbia 20020",Ainger Place,Completed 2015 to Date,DCHA DCHFA DHCD,72,38.85695835,-76.97105784,18,54,0,0,0,,287032,402512.07,132127.75,2412 AINGER PLACE SE,2024/02/05 05:00:27+00
-76.96693679,38.86885201,89362,Ward 7,"1715 28th Place Southeast, Washington, District of Columbia 20020","28th Place, SE",Completed 2015 to Date,DHCD,14,38.86884466,-76.96698004,0,5,0,9,0,,150119,402869.48,133447.29,1715 28TH PLACE SE,2024/02/05 05:00:27+00
-76.95319207,38.89011568,89363,Ward 7,"3534 East Capitol Street Northeast, Washington, District of Columbia 20019",The Solstice,Completed 2015 to Date,DCHA DCHFA DHCD,137,38.89010789,-76.95318981,15,122,0,0,0,,287970,404061.06,135808.24,3534 EAST CAPITOL STREET NE,2024/02/05 05:00:27+00
-77.03439684,38.93767492,89364,Ward 1,"1435 Spring Road Northwest, Washington, District of Columbia 20010",SOME- Spring Road,Completed 2015 to Date,DCHA DCHFA DHCD,37,38.937241,-77.035724,36,0,1,0,0,,259014,397018.06,141087.23,1435 SPRING ROAD NW,2024/02/05 05:00:27+00
-76.9842604,38.89590431,89365,Ward 6,"1431 E Street Northeast, Washington, District of Columbia 20002",1431 E Street NE Renovation,Completed 2015 to Date,DCHA DHCD,10,38.895911,-76.984253,1,0,3,6,0,,63551,401365.59,136449.9,1431 E STREET NE,2024/02/05 05:00:27+00
-76.95431652,38.8886392,89366,Ward 7,"3539 A Street Southeast, Washington, District of Columbia 20019",Meadow Green Court,Completed 2015 to Date,DCHA DHCD,60,38.88863174,-76.95431425,15,45,0,0,0,,33307,403963.59,135644.29,3539 A STREET SE,2024/02/05 05:00:27+00
-76.9663745,38.9343254,89367,Ward 5,"2900 Newton Street Northeast, Washington, District of Columbia 20018",Hedin House,Completed 2015 to Date,DHCD,48,38.93431761,-76.96637222,0,0,48,0,0,,287312,402915.6,140715.38,2900 NEWTON STREET NE,2024/02/05 05:00:27+00
-77.03872196,38.92448918,89368,Ward 1,"2551 17th Street Northwest, Washington, District of Columbia 20009",Sarah's Circle,Completed 2015 to Date,DCHA DHCD,49,38.92448172,-77.03871966,49,0,0,0,0,,235865,396642.46,139623.65,2551 17TH STREET NW,2024/02/05 05:00:27+00
-76.99168769,38.93464433,89369,Ward 5,"1032 Otis Street Northeast, Washington, District of Columbia 20017",Otis Place Apartments,Completed 2015 to Date,DHCD,1,38.934667,-76.991756,0,1,0,0,0,,75190,400720.89,140750.28,1032 OTIS STREET NE,2024/02/05 05:00:27+00
-77.03228018,38.93742662,89370,Ward 4,"1380 Quincy Street Northwest, Washington, District of Columbia 20011",Quincy at Fourteenth,Completed 2015 to Date,DHCD,2,38.9375,-77.032316,0,1,0,1,0,,312329,397201.56,141059.6,1380 QUINCY STREET NW,2024/02/05 05:00:27+00
-77.02060127,38.87585242,89371,Ward 6,"525 Water Street Southwest, Washington, District of Columbia 20024","525 Water (The Wharf, Parcel 11)",Completed 2015 to Date,DHCD,11,38.87584464,-77.02059898,0,5,0,6,0,,312716,398212.56,134224.07,525 WATER STREET SW,2024/02/05 05:00:27+00
-76.94132727,38.89097089,89372,Ward 7,"4212 East Capitol Street Northeast, Washington, District of Columbia 20019",Fort Chaplin Park Apartments,Completed 2015 to Date,DCHFA DHCD,549,38.890963,-76.941325,0,0,549,0,0,,305753,405090.34,135903.77,4212 EAST CAPITOL STREET NE,2024/02/05 05:00:27+00
-76.99372956,38.90004301,89373,Ward 6,"901 H Street Northeast, Washington, District of Columbia 20002",Avec,Completed 2015 to Date,DHCD OP,32,38.90003522,-76.99372728,0,0,0,32,0,3-Oct,289048,400544.12,136909.23,901 H STREET NE,2024/02/05 05:00:27+00
